species,cultivar,repetition,split,iqr,rmse,mean_bias,rpiq_adj
Sweet Cherry,Blanca de Provenza,10,Calibration,9.25,7.0,1.3,1.3
Sweet Cherry,Blanca de Provenza,10,Validation,9.25,3.2,-0.5,2.9
Sweet Cherry,Burlat,1,Calibration,20.25,3.8,0.3,5.3
Sweet Cherry,Burlat,1,Validation,20.25,6.2,3.1,3.2
Sweet Cherry,Burlat,2,Calibration,20.25,4.0,0.6,5.1
Sweet Cherry,Burlat,2,Validation,20.25,7.3,4.7,2.8
Sweet Cherry,Burlat,3,Calibration,20.25,3.6,0.0,5.6
Sweet Cherry,Burlat,3,Validation,20.25,6.2,-1.1,3.3
Sweet Cherry,Burlat,4,Calibration,20.25,4.2,0.0,4.8
Sweet Cherry,Burlat,4,Validation,20.25,4.6,2.6,4.4
Sweet Cherry,Burlat,5,Calibration,20.25,3.5,0.5,5.8
Sweet Cherry,Burlat,5,Validation,20.25,6.1,-0.2,3.3
Sweet Cherry,Burlat,6,Calibration,20.25,3.7,-0.1,5.5
Sweet Cherry,Burlat,6,Validation,20.25,5.5,1.8,3.7
Sweet Cherry,Burlat,7,Calibration,20.25,3.7,-0.1,5.4
Sweet Cherry,Burlat,7,Validation,20.25,5.7,1.2,3.6
Sweet Cherry,Burlat,8,Calibration,20.25,4.0,-0.3,5.1
Sweet Cherry,Burlat,8,Validation,20.25,4.7,1.4,4.3
Sweet Cherry,Burlat,9,Calibration,20.25,4.5,0.4,4.5
Sweet Cherry,Burlat,9,Validation,20.25,4.9,-1.7,4.1
Sweet Cherry,Burlat,10,Calibration,20.25,3.8,0.1,5.3
Sweet Cherry,Burlat,10,Validation,20.25,7.3,1.7,2.8
Sweet Cherry,Chinook,1,Calibration,10,2.8,0.2,3.6
Sweet Cherry,Chinook,1,Validation,10,3.2,-1.7,3.2
Sweet Cherry,Chinook,2,Calibration,10,2.0,0.1,4.9
Sweet Cherry,Chinook,2,Validation,10,5.9,-1.0,1.7
Sweet Cherry,Chinook,3,Calibration,10,2.9,0.3,3.4
Sweet Cherry,Chinook,3,Validation,10,3.6,1.0,2.8
Sweet Cherry,Chinook,4,Calibration,10,3.0,-0.1,3.3
Sweet Cherry,Chinook,4,Validation,10,3.4,-1.6,3.0
Sweet Cherry,Chinook,5,Calibration,10,2.6,0.0,3.9
Sweet Cherry,Chinook,5,Validation,10,4.5,-1.0,2.2
Sweet Cherry,Chinook,6,Calibration,10,2.8,0.1,3.5
Sweet Cherry,Chinook,6,Validation,10,2.8,-0.4,3.5
Sweet Cherry,Chinook,7,Calibration,10,3.0,0.3,3.4
Sweet Cherry,Chinook,7,Validation,10,2.6,0.7,3.8
Sweet Cherry,Chinook,8,Calibration,10,2.7,0.3,3.6
Sweet Cherry,Chinook,8,Validation,10,5.0,1.6,2.0
Sweet Cherry,Chinook,9,Calibration,10,2.2,0.2,4.6
Sweet Cherry,Chinook,9,Validation,10,4.6,2.5,2.2
Sweet Cherry,Chinook,10,Calibration,10,2.0,-0.1,5.0
Sweet Cherry,Chinook,10,Validation,10,4.8,3.5,2.1
Sweet Cherry,Compact Stella,1,Calibration,11.75,4.4,-0.2,2.7
Sweet Cherry,Compact Stella,1,Validation,11.75,5.4,-3.6,2.2
Sweet Cherry,Compact Stella,2,Calibration,11.75,4.0,0.1,2.9
Sweet Cherry,Compact Stella,2,Validation,11.75,5.5,-1.2,2.1
Sweet Cherry,Compact Stella,3,Calibration,11.75,4.6,0.0,2.6
Sweet Cherry,Compact Stella,3,Validation,11.75,4.4,-2.0,2.7
Sweet Cherry,Compact Stella,4,Calibration,11.75,4.6,0.2,2.5
Sweet Cherry,Compact Stella,4,Validation,11.75,3.2,-2.3,3.7
Sweet Cherry,Compact Stella,5,Calibration,11.75,1.7,0.0,6.8
Sweet Cherry,Compact Stella,5,Validation,11.75,8.0,2.9,1.5
Sweet Cherry,Compact Stella,6,Calibration,11.75,3.8,-0.3,3.1
Sweet Cherry,Compact Stella,6,Validation,11.75,6.8,-1.2,1.7
Sweet Cherry,Compact Stella,7,Calibration,11.75,4.3,0.2,2.8
Sweet Cherry,Compact Stella,7,Validation,11.75,5.2,-4.0,2.3
Sweet Cherry,Compact Stella,8,Calibration,11.75,1.7,0.3,6.9
Sweet Cherry,Compact Stella,8,Validation,11.75,7.8,3.5,1.5
Sweet Cherry,Compact Stella,9,Calibration,11.75,4.5,0.0,2.6
Sweet Cherry,Compact Stella,9,Validation,11.75,3.9,0.6,3.0
Sweet Cherry,Compact Stella,10,Calibration,11.75,1.4,0.0,8.4
Sweet Cherry,Compact Stella,10,Validation,11.75,8.6,5.7,1.4
Sweet Cherry,Corum,1,Calibration,10.25,2.9,-0.4,3.6
Sweet Cherry,Corum,1,Validation,10.25,3.6,-1.9,2.8
Sweet Cherry,Corum,2,Calibration,10.25,2.1,-0.6,4.9
Sweet Cherry,Corum,2,Validation,10.25,5.0,1.3,2.0
Sweet Cherry,Corum,3,Calibration,10.25,1.9,-0.1,5.3
Sweet Cherry,Corum,3,Validation,10.25,6.4,3.0,1.6
Sweet Cherry,Corum,4,Calibration,10.25,2.7,-0.4,3.8
Sweet Cherry,Corum,4,Validation,10.25,4.5,-1.4,2.3
Sweet Cherry,Corum,5,Calibration,10.25,2.9,-0.1,3.5
Sweet Cherry,Corum,5,Validation,10.25,4.2,1.7,2.4
Sweet Cherry,Corum,6,Calibration,10.25,2.7,-0.5,3.8
Sweet Cherry,Corum,6,Validation,10.25,4.2,2.2,2.4
Sweet Cherry,Corum,7,Calibration,10.25,2.8,-0.5,3.7
Sweet Cherry,Corum,7,Validation,10.25,3.7,0.4,2.8
Sweet Cherry,Corum,8,Calibration,10.25,2.8,-0.2,3.7
Sweet Cherry,Corum,8,Validation,10.25,2.8,0.7,3.7
Sweet Cherry,Corum,9,Calibration,10.25,2.3,-0.3,4.4
Sweet Cherry,Corum,9,Validation,10.25,7.0,2.3,1.5
Sweet Cherry,Corum,10,Calibration,10.25,3.0,-0.1,3.5
Sweet Cherry,Corum,10,Validation,10.25,2.9,-1.2,3.5
Sweet Cherry,Early Van Compact,1,Calibration,11.25,2.0,-0.2,5.6
Sweet Cherry,Early Van Compact,1,Validation,11.25,1.9,0.1,6.0
Sweet Cherry,Early Van Compact,2,Calibration,11.25,1.6,-0.2,6.9
Sweet Cherry,Early Van Compact,2,Validation,11.25,3.5,-2.0,3.2
Sweet Cherry,Early Van Compact,3,Calibration,11.25,1.6,0.3,6.9
Sweet Cherry,Early Van Compact,3,Validation,11.25,4.5,3.3,2.5
Sweet Cherry,Early Van Compact,4,Calibration,11.25,2.2,-0.1,5.0
Sweet Cherry,Early Van Compact,4,Validation,11.25,1.7,0.4,6.8
Sweet Cherry,Early Van Compact,5,Calibration,11.25,2.2,-0.1,5.2
Sweet Cherry,Early Van Compact,5,Validation,11.25,2.2,1.0,5.1
Sweet Cherry,Early Van Compact,6,Calibration,11.25,2.0,-0.3,5.7
Sweet Cherry,Early Van Compact,6,Validation,11.25,3.2,-1.9,3.5
Sweet Cherry,Early Van Compact,7,Calibration,11.25,1.6,-0.1,6.9
Sweet Cherry,Early Van Compact,7,Validation,11.25,5.0,-2.4,2.2
Sweet Cherry,Early Van Compact,8,Calibration,11.25,2.3,-0.1,4.8
Sweet Cherry,Early Van Compact,8,Validation,11.25,1.4,-0.1,8.2
Sweet Cherry,Early Van Compact,9,Calibration,11.25,2.0,0.1,5.5
Sweet Cherry,Early Van Compact,9,Validation,11.25,3.5,-2.2,3.2
Sweet Cherry,Early Van Compact,10,Calibration,11.25,1.8,-0.1,6.4
Sweet Cherry,Early Van Compact,10,Validation,11.25,3.9,0.7,2.9
Sweet Cherry,Garnet,1,Calibration,8.5,2.9,-0.3,2.9
Sweet Cherry,Garnet,1,Validation,8.5,2.4,0.7,3.5
Sweet Cherry,Garnet,2,Calibration,8.5,2.4,-0.2,3.5
Sweet Cherry,Garnet,2,Validation,8.5,4.4,2.2,1.9
Sweet Cherry,Garnet,3,Calibration,8.5,3.0,-0.3,2.8
Sweet Cherry,Garnet,3,Validation,8.5,2.7,1.5,3.2
Sweet Cherry,Garnet,4,Calibration,8.5,2.9,-0.2,2.9
Sweet Cherry,Garnet,4,Validation,8.5,2.7,-0.1,3.1
Sweet Cherry,Garnet,5,Calibration,8.5,2.6,0.0,3.3
Sweet Cherry,Garnet,5,Validation,8.5,4.0,2.2,2.1
Sweet Cherry,Garnet,6,Calibration,8.5,3.0,0.0,2.8
Sweet Cherry,Garnet,6,Validation,8.5,2.7,0.7,3.1
Sweet Cherry,Garnet,7,Calibration,8.5,2.9,0.1,2.9
Sweet Cherry,Garnet,7,Validation,8.5,2.1,0.3,4.0
Sweet Cherry,Garnet,8,Calibration,8.5,2.3,-0.6,3.7
Sweet Cherry,Garnet,8,Validation,8.5,4.4,2.3,1.9
Sweet Cherry,Garnet,9,Calibration,8.5,2.7,0.4,3.1
Sweet Cherry,Garnet,9,Validation,8.5,3.9,2.6,2.2
Sweet Cherry,Garnet,10,Calibration,8.5,2.2,-0.1,3.8
Sweet Cherry,Garnet,10,Validation,8.5,4.7,3.6,1.8
Sweet Cherry,Gilpeck,1,Calibration,10,2.1,-0.3,4.8
Sweet Cherry,Gilpeck,1,Validation,10,7.4,4.6,1.4
Sweet Cherry,Gilpeck,2,Calibration,10,2.2,0.2,4.5
Sweet Cherry,Gilpeck,2,Validation,10,5.1,0.4,2.0
Sweet Cherry,Gilpeck,3,Calibration,10,2.2,0.1,4.5
Sweet Cherry,Gilpeck,3,Validation,10,4.7,1.9,2.1
Sweet Cherry,Gilpeck,4,Calibration,10,2.1,0.5,4.8
Sweet Cherry,Gilpeck,4,Validation,10,5.3,0.3,1.9
Sweet Cherry,Gilpeck,5,Calibration,10,2.4,0.0,4.2
Sweet Cherry,Gilpeck,5,Validation,10,5.5,2.2,1.8
Sweet Cherry,Gilpeck,6,Calibration,10,2.7,-0.3,3.8
Sweet Cherry,Gilpeck,6,Validation,10,3.3,-1.3,3.0
Sweet Cherry,Gilpeck,7,Calibration,10,2.4,-0.3,4.1
Sweet Cherry,Gilpeck,7,Validation,10,4.4,0.9,2.3
Sweet Cherry,Gilpeck,8,Calibration,10,2.4,0.2,4.2
Sweet Cherry,Gilpeck,8,Validation,10,7.1,4.5,1.4
Sweet Cherry,Gilpeck,9,Calibration,10,2.4,-0.4,4.1
Sweet Cherry,Gilpeck,9,Validation,10,2.4,0.6,4.1
Sweet Cherry,Gilpeck,10,Calibration,10,2.6,0.1,3.9
Sweet Cherry,Gilpeck,10,Validation,10,6.0,0.6,1.7
Sweet Cherry,Hedelfinger,1,Calibration,10.5,2.9,-0.1,3.6
Sweet Cherry,Hedelfinger,1,Validation,10.5,5.8,2.36843964579458e-15,1.8
Sweet Cherry,Hedelfinger,2,Calibration,10.5,3.7,0.1,2.8
Sweet Cherry,Hedelfinger,2,Validation,10.5,3.2,1.5,3.3
Sweet Cherry,Hedelfinger,3,Calibration,10.5,1.6,-0.1,6.4
Sweet Cherry,Hedelfinger,3,Validation,10.5,7.0,2.0,1.5
Sweet Cherry,Hedelfinger,4,Calibration,10.5,3.7,-0.4,2.8
Sweet Cherry,Hedelfinger,4,Validation,10.5,2.5,1.4,4.2
Sweet Cherry,Hedelfinger,5,Calibration,10.5,3.6,-0.5,2.9
Sweet Cherry,Hedelfinger,5,Validation,10.5,3.2,-2.6,3.3
Sweet Cherry,Hedelfinger,6,Calibration,10.5,3.7,0.2,2.8
Sweet Cherry,Hedelfinger,6,Validation,10.5,2.7,-2.5,3.9
Sweet Cherry,Hedelfinger,7,Calibration,10.5,3.7,-0.2,2.9
Sweet Cherry,Hedelfinger,7,Validation,10.5,3.4,-1.8,3.0
Sweet Cherry,Hedelfinger,8,Calibration,10.5,3.1,0.2,3.4
Sweet Cherry,Hedelfinger,8,Validation,10.5,4.5,-0.9,2.3
Sweet Cherry,Hedelfinger,9,Calibration,10.5,1.6,-0.2,6.4
Sweet Cherry,Hedelfinger,9,Validation,10.5,8.5,7.2,1.2
Sweet Cherry,Hedelfinger,10,Calibration,10.5,3.5,0.2,3.0
Sweet Cherry,Hedelfinger,10,Validation,10.5,2.7,-0.5,3.9
Sweet Cherry,Lambert,1,Calibration,9.75,7.3,-0.8,1.3
Sweet Cherry,Lambert,1,Validation,9.75,3.4,-1.9,2.9
Sweet Cherry,Lambert,2,Calibration,9.75,7.5,-0.6,1.3
Sweet Cherry,Lambert,2,Validation,9.75,3.8,-3.1,2.6
Sweet Cherry,Lambert,3,Calibration,9.75,6.5,-0.5,1.5
Sweet Cherry,Lambert,3,Validation,9.75,7.7,-1.9,1.3
Sweet Cherry,Lambert,4,Calibration,9.75,7.0,-1.4,1.4
Sweet Cherry,Lambert,4,Validation,9.75,10.0,-3.9,1.0
Sweet Cherry,Lambert,5,Calibration,9.75,7.7,0.3,1.3
Sweet Cherry,Lambert,5,Validation,9.75,2.8,-2.2,3.4
Sweet Cherry,Lambert,6,Calibration,9.75,6.1,-0.5,1.6
Sweet Cherry,Lambert,6,Validation,9.75,9.3,-2.1,1.0
Sweet Cherry,Lambert,7,Calibration,9.75,2.1,-0.3,4.6
Sweet Cherry,Lambert,7,Validation,9.75,16.8,8.5,0.6
Sweet Cherry,Lambert,8,Calibration,9.75,6.3,0.1,1.5
Sweet Cherry,Lambert,8,Validation,9.75,6.0,0.7,1.6
Sweet Cherry,Lambert,9,Calibration,9.75,6.0,-0.7,1.6
Sweet Cherry,Lambert,9,Validation,9.75,8.0,-6.0,1.2
Sweet Cherry,Lambert,10,Calibration,9.75,6.8,-0.1,1.4
Sweet Cherry,Lambert,10,Validation,9.75,5.3,-3.5,1.8
Sweet Cherry,Lapins,1,Calibration,9.75,3.4,0.1,2.8
Sweet Cherry,Lapins,1,Validation,9.75,12.2,-1.6,0.8
Sweet Cherry,Lapins,2,Calibration,9.75,6.0,0.1,1.6
Sweet Cherry,Lapins,2,Validation,9.75,6.8,2.9,1.4
Sweet Cherry,Lapins,3,Calibration,9.75,3.1,0.2,3.2
Sweet Cherry,Lapins,3,Validation,9.75,13.1,-8.8,0.7
Sweet Cherry,Lapins,4,Calibration,9.75,7.2,-0.3,1.3
Sweet Cherry,Lapins,4,Validation,9.75,3.3,0.2,2.9
Sweet Cherry,Lapins,5,Calibration,9.75,5.7,0.0,1.7
Sweet Cherry,Lapins,5,Validation,9.75,6.8,-0.6,1.4
Sweet Cherry,Lapins,6,Calibration,9.75,6.6,-0.5,1.5
Sweet Cherry,Lapins,6,Validation,9.75,7.0,5.8,1.4
Sweet Cherry,Lapins,7,Calibration,9.75,6.8,0.0,1.4
Sweet Cherry,Lapins,7,Validation,9.75,4.1,2.1,2.4
Sweet Cherry,Lapins,8,Calibration,9.75,3.1,0.2,3.2
Sweet Cherry,Lapins,8,Validation,9.75,13.4,-3.4,0.7
Sweet Cherry,Lapins,9,Calibration,9.75,2.9,0.1,3.4
Sweet Cherry,Lapins,9,Validation,9.75,13.5,-2.7,0.7
Sweet Cherry,Lapins,10,Calibration,9.75,6.1,0.6,1.6
Sweet Cherry,Lapins,10,Validation,9.75,6.9,3.8,1.4
Sweet Cherry,Marvin,1,Calibration,9,2.0,-0.3,4.5
Sweet Cherry,Marvin,1,Validation,9,3.2,0.0,2.8
Sweet Cherry,Marvin,2,Calibration,9,2.0,0.1,4.5
Sweet Cherry,Marvin,2,Validation,9,3.2,-1.4,2.8
Sweet Cherry,Marvin,3,Calibration,9,2.0,-0.4,4.5
Sweet Cherry,Marvin,3,Validation,9,4.4,1.5,2.0
Sweet Cherry,Marvin,4,Calibration,9,2.0,-0.1,4.4
Sweet Cherry,Marvin,4,Validation,9,2.5,0.7,3.6
Sweet Cherry,Marvin,5,Calibration,9,2.0,-0.3,4.4
Sweet Cherry,Marvin,5,Validation,9,3.8,-1.4,2.4
Sweet Cherry,Marvin,6,Calibration,9,2.1,-0.1,4.3
Sweet Cherry,Marvin,6,Validation,9,2.6,1.3,3.4
Sweet Cherry,Marvin,7,Calibration,9,2.0,-0.1,4.5
Sweet Cherry,Marvin,7,Validation,9,3.3,0.1,2.7
Sweet Cherry,Marvin,8,Calibration,9,2.0,0.3,4.6
Sweet Cherry,Marvin,8,Validation,9,6.6,2.7,1.4
Sweet Cherry,Marvin,9,Calibration,9,2.1,0.2,4.3
Sweet Cherry,Marvin,9,Validation,9,2.0,0.3,4.5
Sweet Cherry,Marvin,10,Calibration,9,2.3,-0.2,3.8
Sweet Cherry,Marvin,10,Validation,9,1.9,-0.7,4.7
Sweet Cherry,Napoleón,1,Calibration,10.5,2.1,0.1,4.9
Sweet Cherry,Napoleón,1,Validation,10.5,4.5,2.8,2.3
Sweet Cherry,Napoleón,2,Calibration,10.5,2.2,0.2,4.8
Sweet Cherry,Napoleón,2,Validation,10.5,9.2,2.3,1.1
Sweet Cherry,Napoleón,3,Calibration,10.5,2.2,-0.3,4.7
Sweet Cherry,Napoleón,3,Validation,10.5,5.2,1.2,2.0
Sweet Cherry,Napoleón,4,Calibration,10.5,2.2,-0.1,4.8
Sweet Cherry,Napoleón,4,Validation,10.5,3.4,1.1,3.1
Sweet Cherry,Napoleón,5,Calibration,10.5,2.5,-0.1,4.2
Sweet Cherry,Napoleón,5,Validation,10.5,2.0,-1.0,5.2
Sweet Cherry,Napoleón,6,Calibration,10.5,1.7,0.1,6.1
Sweet Cherry,Napoleón,6,Validation,10.5,6.5,2.9,1.6
Sweet Cherry,Napoleón,7,Calibration,10.5,1.9,0.0,5.5
Sweet Cherry,Napoleón,7,Validation,10.5,4.9,0.5,2.1
Sweet Cherry,Napoleón,8,Calibration,10.5,2.2,-0.2,4.8
Sweet Cherry,Napoleón,8,Validation,10.5,4.2,0.8,2.5
Sweet Cherry,Napoleón,9,Calibration,10.5,2.5,-0.4,4.3
Sweet Cherry,Napoleón,9,Validation,10.5,2.9,0.8,3.6
Sweet Cherry,Napoleón,10,Calibration,10.5,2.1,0.1,4.9
Sweet Cherry,Napoleón,10,Validation,10.5,4.6,-2.1,2.3
Sweet Cherry,Newstar,1,Calibration,11,3.2,-0.2,3.4
Sweet Cherry,Newstar,1,Validation,11,5.1,-4.0,2.2
Sweet Cherry,Newstar,2,Calibration,11,3.1,-0.2,3.6
Sweet Cherry,Newstar,2,Validation,11,4.8,-3.7,2.3
Sweet Cherry,Newstar,3,Calibration,11,2.7,0.1,4.1
Sweet Cherry,Newstar,3,Validation,11,3.4,1.6,3.2
Sweet Cherry,Newstar,4,Calibration,11,2.3,0.5,4.7
Sweet Cherry,Newstar,4,Validation,11,6.8,3.4,1.6
Sweet Cherry,Newstar,5,Calibration,11,2.7,-0.1,4.1
Sweet Cherry,Newstar,5,Validation,11,5.3,-0.1,2.1
Sweet Cherry,Newstar,6,Calibration,11,3.4,-0.7,3.3
Sweet Cherry,Newstar,6,Validation,11,4.7,1.9,2.4
Sweet Cherry,Newstar,7,Calibration,11,1.9,0.3,5.9
Sweet Cherry,Newstar,7,Validation,11,3.9,-0.6,2.8
Sweet Cherry,Newstar,8,Calibration,11,3.4,0.0,3.2
Sweet Cherry,Newstar,8,Validation,11,3.0,1.8,3.7
Sweet Cherry,Newstar,9,Calibration,11,2.9,0.3,3.8
Sweet Cherry,Newstar,9,Validation,11,5.9,3.2,1.9
Sweet Cherry,Newstar,10,Calibration,11,2.6,-0.3,4.2
Sweet Cherry,Newstar,10,Validation,11,4.4,1.5,2.5
Sweet Cherry,Pico Colorado,1,Calibration,11.5,1.9,0.2,6.1
Sweet Cherry,Pico Colorado,1,Validation,11.5,4.1,2.8,2.8
Sweet Cherry,Pico Colorado,2,Calibration,11.5,2.4,0.0,4.7
Sweet Cherry,Pico Colorado,2,Validation,11.5,2.5,-1.8,4.6
Sweet Cherry,Pico Colorado,3,Calibration,11.5,1.8,-0.1,6.5
Sweet Cherry,Pico Colorado,3,Validation,11.5,5.9,1.5,1.9
Sweet Cherry,Pico Colorado,4,Calibration,11.5,1.7,0.0,6.9
Sweet Cherry,Pico Colorado,4,Validation,11.5,6.7,-2.2,1.7
Sweet Cherry,Pico Colorado,5,Calibration,11.5,1.7,0.1,6.8
Sweet Cherry,Pico Colorado,5,Validation,11.5,4.9,-2.3,2.4
Sweet Cherry,Pico Colorado,6,Calibration,11.5,1.8,0.1,6.3
Sweet Cherry,Pico Colorado,6,Validation,11.5,5.2,0.8,2.2
Sweet Cherry,Pico Colorado,7,Calibration,11.5,2.2,0.0,5.3
Sweet Cherry,Pico Colorado,7,Validation,11.5,2.8,-1.4,4.1
Sweet Cherry,Pico Colorado,8,Calibration,11.5,2.0,0.0,5.6
Sweet Cherry,Pico Colorado,8,Validation,11.5,3.9,0.7,2.9
Sweet Cherry,Pico Colorado,9,Calibration,11.5,1.7,0.1,7.0
Sweet Cherry,Pico Colorado,9,Validation,11.5,6.1,1.5,1.9
Sweet Cherry,Pico Colorado,10,Calibration,11.5,2.0,0.1,5.7
Sweet Cherry,Pico Colorado,10,Validation,11.5,5.0,3.3,2.3
Sweet Cherry,Pico Negro,1,Calibration,10.5,2.7,-0.4,3.9
Sweet Cherry,Pico Negro,1,Validation,10.5,4.0,-0.1,2.6
Sweet Cherry,Pico Negro,2,Calibration,10.5,2.8,-0.2,3.8
Sweet Cherry,Pico Negro,2,Validation,10.5,2.8,1.1,3.8
Sweet Cherry,Pico Negro,3,Calibration,10.5,2.0,-0.2,5.2
Sweet Cherry,Pico Negro,3,Validation,10.5,4.3,1.5,2.4
Sweet Cherry,Pico Negro,4,Calibration,10.5,2.5,-0.3,4.2
Sweet Cherry,Pico Negro,4,Validation,10.5,4.2,0.0,2.5
Sweet Cherry,Pico Negro,5,Calibration,10.5,2.0,-0.1,5.1
Sweet Cherry,Pico Negro,5,Validation,10.5,7.9,3.2,1.3
Sweet Cherry,Pico Negro,6,Calibration,10.5,2.8,0.0,3.8
Sweet Cherry,Pico Negro,6,Validation,10.5,2.9,-1.1,3.7
Sweet Cherry,Pico Negro,7,Calibration,10.5,2.0,-0.2,5.2
Sweet Cherry,Pico Negro,7,Validation,10.5,5.5,2.2,1.9
Sweet Cherry,Pico Negro,8,Calibration,10.5,2.0,-0.1,5.4
Sweet Cherry,Pico Negro,8,Validation,10.5,4.9,2.9,2.1
Sweet Cherry,Pico Negro,9,Calibration,10.5,2.1,-0.2,5.0
Sweet Cherry,Pico Negro,9,Validation,10.5,4.0,0.9,2.6
Sweet Cherry,Pico Negro,10,Calibration,10.5,2.6,0.1,4.1
Sweet Cherry,Pico Negro,10,Validation,10.5,3.3,-0.3,3.2
Sweet Cherry,Precòce Bernard,1,Calibration,10.5,2.9,0.4,3.6
Sweet Cherry,Precòce Bernard,1,Validation,10.5,2.3,-0.9,4.6
Sweet Cherry,Precòce Bernard,2,Calibration,10.5,3.1,0.1,3.4
Sweet Cherry,Precòce Bernard,2,Validation,10.5,2.2,-0.3,4.7
Sweet Cherry,Precòce Bernard,3,Calibration,10.5,2.6,0.1,4.0
Sweet Cherry,Precòce Bernard,3,Validation,10.5,4.1,1.9,2.6
Sweet Cherry,Precòce Bernard,4,Calibration,10.5,2.4,-0.3,4.4
Sweet Cherry,Precòce Bernard,4,Validation,10.5,2.9,-0.4,3.7
Sweet Cherry,Precòce Bernard,5,Calibration,10.5,2.5,0.5,4.2
Sweet Cherry,Precòce Bernard,5,Validation,10.5,4.6,3.7,2.3
Sweet Cherry,Precòce Bernard,6,Calibration,10.5,2.7,0.2,3.9
Sweet Cherry,Precòce Bernard,6,Validation,10.5,3.6,0.2,2.9
Sweet Cherry,Precòce Bernard,7,Calibration,10.5,2.3,0.0,4.5
Sweet Cherry,Precòce Bernard,7,Validation,10.5,4.2,2.9,2.5
Sweet Cherry,Precòce Bernard,8,Calibration,10.5,2.3,-0.4,4.6
Sweet Cherry,Precòce Bernard,8,Validation,10.5,4.5,3.8,2.3
Sweet Cherry,Precòce Bernard,9,Calibration,10.5,2.5,-0.1,4.2
Sweet Cherry,Precòce Bernard,9,Validation,10.5,3.2,-1.8,3.2
Sweet Cherry,Precòce Bernard,10,Calibration,10.5,2.9,-0.2,3.6
Sweet Cherry,Precòce Bernard,10,Validation,10.5,3.0,-0.1,3.5
Sweet Cherry,Rainier,1,Calibration,9.25,2.5,-0.1,3.7
Sweet Cherry,Rainier,1,Validation,9.25,11.9,-3.9,0.8
Sweet Cherry,Rainier,2,Calibration,9.25,4.0,0.0,2.3
Sweet Cherry,Rainier,2,Validation,9.25,3.5,2.1,2.6
Sweet Cherry,Rainier,3,Calibration,9.25,3.2,0.3,2.9
Sweet Cherry,Rainier,3,Validation,9.25,6.0,4.8,1.6
Sweet Cherry,Rainier,4,Calibration,9.25,3.2,-0.1,2.9
Sweet Cherry,Rainier,4,Validation,9.25,5.1,-0.1,1.8
Sweet Cherry,Rainier,5,Calibration,9.25,3.4,0.0,2.7
Sweet Cherry,Rainier,5,Validation,9.25,4.0,-0.3,2.3
Sweet Cherry,Rainier,6,Calibration,9.25,3.1,0.0,3.0
Sweet Cherry,Rainier,6,Validation,9.25,4.7,-3.0,2.0
Sweet Cherry,Rainier,7,Calibration,9.25,2.2,-0.2,4.1
Sweet Cherry,Rainier,7,Validation,9.25,12.1,-3.8,0.8
Sweet Cherry,Rainier,8,Calibration,9.25,3.2,-0.1,2.9
Sweet Cherry,Rainier,8,Validation,9.25,2.3,-1.5,4.0
Sweet Cherry,Rainier,9,Calibration,9.25,3.6,-0.2,2.6
Sweet Cherry,Rainier,9,Validation,9.25,3.2,-1.4,2.9
Sweet Cherry,Rainier,10,Calibration,9.25,3.3,-0.1,2.8
Sweet Cherry,Rainier,10,Validation,9.25,5.1,0.3,1.8
Sweet Cherry,Ramón Oliva,1,Calibration,10.25,1.9,0.0,5.4
Sweet Cherry,Ramón Oliva,1,Validation,10.25,5.6,5.1,1.8
Sweet Cherry,Ramón Oliva,2,Calibration,10.25,2.6,0.1,3.9
Sweet Cherry,Ramón Oliva,2,Validation,10.25,3.3,0.5,3.1
Sweet Cherry,Ramón Oliva,3,Calibration,10.25,2.8,0.0,3.7
Sweet Cherry,Ramón Oliva,3,Validation,10.25,2.1,0.2,4.8
Sweet Cherry,Ramón Oliva,4,Calibration,10.25,2.9,-0.2,3.6
Sweet Cherry,Ramón Oliva,4,Validation,10.25,2.5,-1.2,4.1
Sweet Cherry,Ramón Oliva,5,Calibration,10.25,3.0,-0.2,3.4
Sweet Cherry,Ramón Oliva,5,Validation,10.25,2.0,-0.8,5.0
Sweet Cherry,Ramón Oliva,6,Calibration,10.25,2.4,0.1,4.4
Sweet Cherry,Ramón Oliva,6,Validation,10.25,4.8,1.1,2.2
Sweet Cherry,Ramón Oliva,7,Calibration,10.25,2.7,-0.1,3.8
Sweet Cherry,Ramón Oliva,7,Validation,10.25,2.6,-0.2,4.0
Sweet Cherry,Ramón Oliva,8,Calibration,10.25,2.6,-0.1,4.0
Sweet Cherry,Ramón Oliva,8,Validation,10.25,4.4,-4.0,2.3
Sweet Cherry,Ramón Oliva,9,Calibration,10.25,1.7,-0.3,6.0
Sweet Cherry,Ramón Oliva,9,Validation,10.25,6.1,5.6,1.7
Sweet Cherry,Ramón Oliva,10,Calibration,10.25,2.4,0.0,4.4
Sweet Cherry,Ramón Oliva,10,Validation,10.25,3.7,0.1,2.8
Sweet Cherry,Regina,1,Calibration,9.5,3.7,0.7,2.6
Sweet Cherry,Regina,1,Validation,9.5,5.3,-0.8,1.8
Sweet Cherry,Regina,2,Calibration,9.5,4.3,0.1,2.2
Sweet Cherry,Regina,2,Validation,9.5,3.7,1.0,2.6
Sweet Cherry,Regina,3,Calibration,9.5,5.3,1.4,1.8
Sweet Cherry,Regina,3,Validation,9.5,3.1,1.8,3.1
Sweet Cherry,Regina,4,Calibration,9.5,4.4,0.4,2.1
